File,Plant,Trial,DownTime,DownTime_n,GenDownTime,MilkType,BME,BME_Rep,Day,Date,PlateType,Concentration,TNTC_Atyp,Dilution,Date/Time,Mode,Counted Colonies,COCOA SEDIMENTATION,NOT UNIFORM APPEARANCE,Chocolate Aroma,ATYPICAL CHOCOLATE AROMA,"Please describe what you meant by ATYPICAL CHOCOLATE AROMA

Text",Chocolate COLOR,Chocolate FLAVOR,ATYPICAL CHOCOLATE FLAVOR,"Please describe what you meant by ATYPICAL CHOCOLATE FLAVOR

Text",Sweetness,Viscosity,OVERALL FLAVOR SCORE,"OVERALL COMMENT

Text",BME_rep,ACID,ASTRINGENT,BARNY/COWY,"barny/cowy comment

Text",BITTER AT,COOKED,FEED,FLAT,FOREIGN,"foreign/chemical  comment

Text",FRUITY/FERMENTED,LACK OF FRESHNESS,LIGHT OXIDIZED,LIPID OXIDIZED,MALTY,MILK CARTON,RANCID,UNCLEAN,COAGULATED,OTHER,"other comment

Text",Sample Identifier,Serving Position,SEDIMENTATION,"CHOCOLATE Color representation

1=1
2=2
3=3
4=4
5=5
6=6
7=7
8=8
9=9",CHOCOLATE Aroma Intensity,Chocolate FLAVOR Intensity,SWEETNESS INTENSITY,VISCOSITY INTENSITY,"Mouthfeel comment

Text",BITTER,BAND-AID-chocolate only,"OVERALL COMMENT

Text 2","Please describe what you meant by ATYPICAL AROMA

Text","Please describe what you meant by ATYPICAL FLAVOR

Text"
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,4,0,,SPC,0,,1,Fri Dec 04 10:21:41 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,4,0,,SPC,0,,1,Fri Dec 04 10:21:16 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,3,0,,CVTA,0,,1,Fri Dec 04 10:20:48 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,3,0,,SPC,0,,1,Fri Dec 04 10:20:34 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,3,0,,SPC,40.18912888,,1,Fri Dec 04 10:20:22 EST 2020,E Mode 50ul,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,2,0,,CVTA,0,,1,Fri Dec 04 10:19:18 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,2,0,,SPC,20.09456444,,1,Fri Dec 04 10:18:57 EST 2020,E Mode 50ul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,2,0,,SPC,0,,1,Fri Dec 04 10:18:35 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,1,0,,CVTA,0,,1,Fri Dec 04 10:17:49 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,1,0,,SPC,0,,1,Fri Dec 04 10:17:26 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,W1,B,1,0,,SPC,0,,1,Fri Dec 04 10:17:07 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,4,0,,CVTA,0,,1,Fri Dec 04 10:15:09 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,4,0,,SPC,20,,1,Fri Dec 04 10:14:56 EST 2020,E Mode 50ul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,4,0,,SPC,0,,1,Fri Dec 04 10:14:41 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,3,0,,CVTA,0,,1,Fri Dec 04 10:12:46 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,3,0,,SPC,0,,1,Fri Dec 04 10:12:23 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,3,0,,SPC,0,,1,Fri Dec 04 10:12:04 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,2,0,,CVTA,0,,1,Fri Dec 04 10:11:28 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,2,0,,SPC,20,,1,Fri Dec 04 10:11:18 EST 2020,E Mode 50ul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,E,2,0,,SPC,0,,1,Fri Dec 04 10:10:40 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,4,0,,CVTA,0,,1,Fri Dec 04 10:09:23 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,4,0,,SPC,40,,1,Fri Dec 04 10:09:03 EST 2020,E Mode 50ul,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,4,0,,SPC,40,,1,Fri Dec 04 10:08:38 EST 2020,E Mode 50ul,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,3,0,,CVTA,0,,1,Fri Dec 04 10:07:53 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,3,0,,SPC,0,,1,Fri Dec 04 10:07:23 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,3,0,,SPC,20,,1,Fri Dec 04 10:07:02 EST 2020,E Mode 50ul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,2,0,,CVTA,0,,1,Fri Dec 04 10:06:38 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,2,0,,SPC,60,,1,Fri Dec 04 10:06:18 EST 2020,E Mode 50ul,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,2,0,,SPC,0,,1,Fri Dec 04 10:05:54 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,1,0,,CVTA,0,,1,Fri Dec 04 10:05:23 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,1,0,,SPC,20,,1,Fri Dec 04 10:04:45 EST 2020,E Mode 50ul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,1,2,,,,WS,B,1,0,,SPC,0,,1,Fri Dec 04 10:04:13 EST 2020,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,0,,SPC,4.09E+01,,0,Fri Mar 26 2021 15:14:51,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,0,,SPC,1.64E+02,,0,Fri Mar 26 2021 15:15:14,50 Exponential,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,0,,SPC,2.04E+01,,0,Fri Mar 26 2021 15:17:06,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,0,,SPC,1.02E+02,,0,Fri Mar 26 2021 15:17:21,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,0,,SPC,1.02E+02,,0,Fri Mar 26 2021 15:17:45,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,0,,SPC,8.18E+01,,0,Fri Mar 26 2021 15:17:56,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,,SPC,2.04E+01,,0,Fri Mar 26 2021 15:18:53,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,0,,SPC,1.23E+02,,0,Fri Mar 26 2021 15:19:05,50 Exponential,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,2,0,,SPC,2.04E+02,,0,Fri Mar 26 2021 15:20:21,50 Exponential,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,2,0,,SPC,6.13E+01,,0,Fri Mar 26 2021 15:20:34,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,3,0,,SPC,8.18E+01,,0,Fri Mar 26 2021 15:20:58,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,3,0,,SPC,1.84E+02,,0,Fri Mar 26 2021 15:21:10,50 Exponential,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,0,,SPC,1.02E+02,,0,Fri Mar 26 2021 15:22:13,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,0,,SPC,1.02E+02,,0,Fri Mar 26 2021 15:22:37,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,2,0,,SPC,6.13E+01,,0,Fri Mar 26 2021 15:23:01,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,2,0,,SPC,4.09E+01,,0,Fri Mar 26 2021 15:23:15,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,3,0,,SPC,8.18E+01,,0,Fri Mar 26 2021 15:23:48,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,3,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:24:13,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,0,,SPC,1.02E+02,,0,Fri Mar 26 2021 15:25:26,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,0,,SPC,1.64E+02,,0,Fri Mar 26 2021 15:26:06,50 Exponential,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,2,0,,SPC,8.18E+01,,0,Fri Mar 26 2021 15:26:44,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,2,0,,SPC,1.02E+02,,0,Fri Mar 26 2021 15:26:48,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,3,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:28:10,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,3,0,,SPC,1.40E+02,,0,Fri Mar 26 2021 15:29:03,50 Exponential,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:30:25,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:30:43,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,2,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:31:10,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,2,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:31:23,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,3,0,,SPC,9.99E+01,,0,Fri Mar 26 2021 15:31:52,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,3,0,,SPC,9.99E+01,,0,Fri Mar 26 2021 15:32:05,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,0,,SPC,1.60E+02,,0,Fri Mar 26 2021 15:32:41,50 Exponential,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:32:55,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,2,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:33:42,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,2,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:34:02,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,3,0,,SPC,1.40E+02,,0,Fri Mar 26 2021 15:34:37,50 Exponential,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,3,0,,SPC,8.00E+01,,0,Fri Mar 26 2021 15:34:55,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:35:46,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:35:59,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,2,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:36:20,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,2,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:36:33,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,3,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:37:06,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,3,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:37:16,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:37:48,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:38:19,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,2,0,,SPC,8.00E+01,,0,Fri Mar 26 2021 15:39:24,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,2,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:39:38,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,3,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:40:00,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,3,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:40:18,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:41:09,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,0,,SPC,9.99E+01,,0,Fri Mar 26 2021 15:41:32,50 Exponential,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,2,0,,SPC,8.00E+01,,0,Fri Mar 26 2021 15:42:00,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,2,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:42:20,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,3,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:43:01,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,3,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:43:33,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:44:17,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:44:40,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,2,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:45:07,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,2,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:45:51,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,3,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:46:35,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,3,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:46:50,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:47:23,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:47:35,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,2,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:50:17,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,2,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:50:33,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,3,0,,SPC,8.00E+01,,0,Fri Mar 26 2021 15:51:05,50 Exponential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,3,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:51:58,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:52:22,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:52:38,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,2,0,,SPC,0.00E+00,,0,Fri Mar 26 2021 15:53:19,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,2,0,,SPC,4.00E+01,,0,Fri Mar 26 2021 15:53:35,50 Exponential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,3,0,,SPC,2.00E+01,,0,Fri Mar 26 2021 15:54:01,50 Exponential,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,3,0,,SPC,6.00E+01,,0,Fri Mar 26 2021 15:54:22,50 Exponential,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,0,,CVTA,0.00E+00,,0,Fri Mar 26 2021 15:55:24,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,2,0,,CVTA,0.00E+00,,0,Fri Mar 26 2021 15:55:41,50 Exponential,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
